"payment_month","user_id","language","age","game_name","total_revenue","new_mrr","back_from_churn_revenue","churned_revenue","expansion_revenue","contraction_revenue","churn_month"
2022-12-01,C6w5XTf8lIfc+VFmC7/bVw==,uk,40,game 3,25.83,,,25.83,,-3.39,2022-12-01
2022-12-01,cf5XFmP0Lfqw6irFBYfWwQ==,uk,19,game 3,21.03,,,21.03,,-11.22,2022-12-01
2022-12-01,CfgvA7ntuRJL/qdscwgMVw==,ru,24,game 3,60.15,,,60.15,3.75,,2022-12-01
2022-12-01,cjAwQwy//1xm2O5pNRveqw==,ru,22,game 3,12.63,,,12.63,,-71.61,2022-12-01
2022-12-01,cOCixiBbcAHemYgbNdoTcw==,uk,20,game 3,15.39,,,15.39,,-67.29,2022-12-01
2022-12-01,cp2QvW7HEEyNYKZRQ+RvyA==,uk,14,game 3,38.10,38.10,,38.10,,,2022-12-01
2022-12-01,crKNTIblJ0113SKEtSJQHw==,uk,16,game 3,30.00,,,30.00,,-18.87,2022-12-01
2022-12-01,cv6g2/jSkR+FwO58WY85DQ==,uk,20,game 3,24.3,,,24.3,1.02,,2022-12-01
2022-12-01,D0sawvsyqnyUMXNy+aXo7Q==,uk,19,game 3,48.18,,48.18,48.18,,,2022-12-01
2022-12-01,d7kiN4CYGndV2/L4yQeZ4g==,ru,19,game 3,102.57,,,102.57,45.33,,2022-12-01
2022-12-01,DorDcyqBWMg5IEaflqn5Xw==,ru,23,game 3,12.12,,12.12,12.12,,,2022-12-01
2022-12-01,dUXVADLWvf2uvh+Q6TNrMw==,ru,19,game 3,26.58,,,26.58,,-88.38,2022-12-01
2022-12-01,dVTYjVpXbOM/sOgCq4CV0g==,uk,25,game 3,12.51,,,12.51,,-2.22,2022-12-01
2022-12-01,e/6IajqZ922YY1rh2ErMJQ==,en,25,game 3,119.94,,,119.94,,-256.62,2022-12-01
2022-12-01,e6LTrwXMl/v1epsRPDa9Fg==,uk,30,game 2,15.93,15.93,,15.93,,,2022-12-01
2022-12-01,EPRgsEIjWdzmRbzsHZ48zg==,uk,25,game 3,30.54,,,30.54,,-12.57,2022-12-01
2022-12-01,er3/fOrRpmyqiRaC0CaFcg==,uk,21,game 3,24.21,,,24.21,,-50.16,2022-12-01
2022-12-01,F03P4YcFbbtcWUlujjIQmQ==,ru,20,game 3,47.13,,,47.13,,-11.82,2022-12-01
2022-12-01,F7cC4XEymgoRKeijWu63+w==,uk,16,game 3,24.33,24.33,,24.33,,,2022-12-01
2022-12-01,FbbhrtuL39vfmatF2ObVfA==,uk,16,game 3,14.67,,,14.67,,-98.19,2022-12-01
2022-12-01,fFqrZjaytcDUnW57W7PRJA==,uk,22,game 3,76.14,76.14,,76.14,,,2022-12-01
2022-12-01,fH7uxifYBCx0TULRrcqajg==,uk,23,game 3,18.36,,,18.36,2.85,,2022-12-01
2022-12-01,FnaqKQlPHm2pH1+S+K+Gfg==,uk,19,game 3,23.85,,,23.85,,-13.35,2022-12-01
2022-12-01,Fqu+/F0rn1G4YP3f3yHA1Q==,uk,21,game 3,26.16,,,26.16,0.69,,2022-12-01
2022-12-01,fuL+cD0zV6Gn4ypTYmXUgw==,uk,16,game 3,14.97,,,14.97,,-70.35,2022-12-01
2022-12-01,fvYhEtD56gROaXqCi9/z/Q==,uk,19,game 3,131.10,,,131.10,34.80,,2022-12-01
2022-12-01,G073LR6lQoatStpZMzNVOQ==,uk,25,game 3,89.70,,,89.70,,-4.62,2022-12-01
2022-12-01,G9053rs6jbKItKUhrUdLew==,uk,27,game 3,17.22,,,17.22,,-86.70,2022-12-01
2022-12-01,GeLWEsTiQ25xFxDGxLyEJg==,uk,26,game 3,16.5,16.5,,16.5,,,2022-12-01
2022-12-01,GetHmCsisRTAnwhuBEMa9Q==,ru,16,game 3,160.38,,,160.38,40.83,,2022-12-01
2022-12-01,Ghk2iJmzSUW4qLsmJgwOcw==,uk,16,game 3,48.75,,,48.75,,-27.39,2022-12-01
2022-12-01,G+PCL1Jo+k4D3zpLGa3+aQ==,uk,25,game 3,54.00,,,54.00,32.34,,2022-12-01
2022-12-01,gT0iqDKuIXNm4ceMd9eZ1A==,uk,20,game 3,23.34,,,23.34,,-24.81,2022-12-01
2022-12-01,gxZPbCoYIu8slavUm05KGA==,ru,14,game 3,34.14,,,34.14,4.92,,2022-12-01
2022-12-01,hi1ErLiMLDP0HWvMqLKv6g==,ru,18,game 3,82.41,,,82.41,19.86,,2022-12-01
2022-12-01,HQB3hZuYcu0z8jVIl5bbug==,uk,17,game 3,22.26,,,22.26,9.45,,2022-12-01
2022-12-01,HWpnvfSvYzUsQCcCKhetIg==,uk,19,game 3,91.77,,,91.77,18.57,,2022-12-01
2022-12-01,HxWcXHURvvtOJkrXAcDxQg==,uk,15,game 3,17.52,,,17.52,,-44.55,2022-12-01
2022-12-01,hZgZSp9Xf7/Bsye+tOipCA==,ru,19,game 3,62.82,62.82,,62.82,,,2022-12-01
2022-12-01,i0Pv5hwwYBxiPeCQ/AmnxQ==,ru,17,game 3,62.61,62.61,,62.61,,,2022-12-01
2022-12-01,IdKyooyTjAbvCA7p+ujKCw==,uk,19,game 3,46.56,,46.56,46.56,,,2022-12-01
2022-12-01,iw2tiT4Ar7pk2PlF0Jd6Yw==,ru,25,game 3,78.00,78.00,,78.00,,,2022-12-01
2022-12-01,jM8s8LsWXTBSKnIgg7UVjQ==,uk,30,game 3,12.6,12.6,,12.6,,,2022-12-01
2022-12-01,jVhb69DTRT5TSWYEiUrlbg==,uk,20,game 3,39.99,,,39.99,14.61,,2022-12-01
2022-12-01,kGxMA4SONgR8wL4JeeX8PQ==,uk,23,game 3,32.37,32.37,,32.37,,,2022-12-01
2022-12-01,Krr8Kwf65LaX8LctHRsFWg==,ru,16,game 3,47.88,,,47.88,,-17.52,2022-12-01
2022-12-01,L3waZ4UDUTOCMfVcL29lGQ==,en,29,game 3,45.06,45.06,,45.06,,,2022-12-01
2022-12-01,lJW2nxFOiXDfsmSrwGsFQw==,uk,20,game 3,31.38,,31.38,31.38,,,2022-12-01
2022-12-01,LO9NuZYI6zP2HXEBAS4wpw==,uk,23,game 3,45.60,,,45.60,,-5.16,2022-12-01
2022-12-01,lP6BWSFF4OZeWp0jrAHY9g==,uk,29,game 3,36.6,,,36.6,7.44,,2022-12-01
2022-12-01,LuDHi0aoGmgpUtTGreh0fQ==,uk,22,game 3,12.09,12.09,,12.09,,,2022-12-01
2022-12-01,Lug+Yg90jslWgHEN6dc+Ng==,uk,21,game 3,33.09,,,33.09,20.01,,2022-12-01
2022-12-01,L+wA3BIaEKSpxf2uqmtJxQ==,uk,25,game 3,37.14,,,37.14,,-31.29,2022-12-01
2022-12-01,lx3SsUV7NOrv93tCexVp5A==,uk,16,game 3,16.2,,16.2,16.2,,,2022-12-01
2022-12-01,MAkig8NeMsTs73r6K0uDpA==,uk,20,game 3,18.0,,,18.0,,-27.72,2022-12-01
2022-12-01,mEqQ5vHXzsdrqHAQT3zs+g==,uk,25,game 3,14.88,,,14.88,2.34,,2022-12-01
2022-12-01,MjzYQ3OFStqCMS3HzrxA2g==,ru,27,game 3,12.72,,,12.72,,-8.73,2022-12-01
2022-12-01,mRT725ZK68AhE3Sk9xH5cw==,ru,29,game 3,50.28,,,50.28,33.00,,2022-12-01
2022-12-01,MSxDpyVU8A+9Wgmnb8b1IQ==,uk,14,game 3,32.22,,,32.22,4.14,,2022-12-01
2022-12-01,mY631USB1Y3/I1dHNhoEyA==,uk,22,game 3,36.36,,,36.36,21.06,,2022-12-01
2022-12-01,mzGpnrpyuOB+qfwTJ0XliQ==,ru,16,game 3,25.74,,,25.74,,-16.83,2022-12-01
2022-12-01,n8oSWohH4Vi8muIgqbRC+Q==,uk,14,game 3,26.7,26.7,,26.7,,,2022-12-01
2022-12-01,NBaV27MmzBu99zAeNFSjUA==,uk,26,game 3,13.38,,,13.38,0.78,,2022-12-01
2022-12-01,nfIwLLLuemHymdg1HYidrA==,uk,19,game 3,13.92,,,13.92,,-50.58,2022-12-01
2022-12-01,njexPkl3G77JLZwwcq2UVA==,uk,28,game 3,18.03,,,18.03,,-10.05,2022-12-01
2022-12-01,nNZDz4XCOjUv0OfYF+AAGg==,uk,25,game 3,65.64,,,65.64,47.25,,2022-12-01
2022-12-01,Np8MbaAllrt9d2F+g1ZvJQ==,uk,22,game 3,108.69,,,108.69,37.59,,2022-12-01
2022-12-01,nPrRQwP3UZo2KBlM2mJ8fg==,uk,24,game 3,125.28,,,125.28,110.07,,2022-12-01
2022-12-01,OAAGTJfPU2ECPJT1KYm2ZQ==,uk,22,game 3,118.80,,,118.80,76.65,,2022-12-01
2022-12-01,oKLGTNuEKW70rLmudZaTGQ==,uk,18,game 3,32.25,32.25,,32.25,,,2022-12-01
2022-12-01,omF221BxDxXFh233yUEVeQ==,uk,27,game 3,22.8,22.8,,22.8,,,2022-12-01
2022-12-01,oQQmPjqm7DR+exPmp6xDhg==,uk,30,game 3,13.53,,,13.53,,,2022-12-01
2022-12-01,ORSvkhCut21rsk0cVtJfJA==,uk,21,game 3,56.22,,,56.22,20.91,,2022-12-01
2022-12-01,+osJakLn8jv4bzFmPieelw==,uk,30,game 3,31.32,,,31.32,18.87,,2022-12-01
2022-12-01,OU1FxSli7e6szUGr2+7M9A==,uk,25,game 3,75.39,75.39,,75.39,,,2022-12-01
2022-12-01,OYDRFRAiT1uYAqbWXOwRfw==,en,24,game 3,82.14,82.14,,82.14,,,2022-12-01
2022-12-01,p0Ysy5XSVvKlZbKqzjyJgQ==,uk,25,game 3,58.35,,58.35,58.35,,,2022-12-01
2022-12-01,pA81NE5UM892xwiOsE375g==,uk,19,game 3,27.84,27.84,,27.84,,,2022-12-01
2022-12-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,game 3,41.85,,,41.85,,-20.07,2022-12-01
2022-12-01,PzG6g7FMYUPp0RMvXhfesQ==,uk,34,game 3,15.9,,,15.9,2.16,,2022-12-01
2022-12-01,Q0GNgLhqfwwVwtvQhJt58A==,ru,24,game 3,56.58,,,56.58,35.34,,2022-12-01
2022-12-01,Q6BQCpZ1b6I15evvHZ6xYA==,uk,17,game 3,74.85,,,74.85,59.07,,2022-12-01
2022-12-01,q8UcdT1sZCl07AqhDVz5ZA==,uk,15,game 3,65.46,,65.46,65.46,,,2022-12-01
2022-12-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,game 3,28.32,,,28.32,,-1.53,2022-12-01
2022-12-01,qmZRB16NnnCdNHWUcSyVDQ==,ru,37,game 3,41.94,,,41.94,14.76,,2022-12-01
2022-12-01,qn61TOwEB0RbKsB+v0D9tw==,ru,16,game 3,17.07,17.07,,17.07,,,2022-12-01
2022-12-01,q+yzIb2a/avnS9k89SDQVw==,uk,19,game 3,33.81,,,33.81,7.29,,2022-12-01
2022-12-01,r9AjQVS2nstu5lpVmDlihA==,ru,22,game 3,104.46,,104.46,104.46,,,2022-12-01
2022-12-01,Re0WtVSaiuBn90MFtMRCww==,uk,14,game 3,74.13,74.13,,74.13,,,2022-12-01
2022-12-01,RiIlY436bXNX8MIW9vUaAQ==,uk,18,game 3,48.75,,48.75,48.75,,,2022-12-01
2022-12-01,rJEGPACDdmHAmCCp5+QRRw==,uk,20,game 3,66.99,,,66.99,49.86,,2022-12-01
2022-12-01,RsmjZqhi61Kd7U5ihaXhDw==,uk,30,game 3,12.6,,,12.6,,-5.34,2022-12-01
2022-12-01,rw8yxS9+t5PvgINa7EhMvQ==,uk,18,game 3,62.79,,62.79,62.79,,,2022-12-01
2022-12-01,RwtKwrRSrVpyAMRaDyhr8g==,uk,44,game 3,22.14,,22.14,22.14,,,2022-12-01
2022-12-01,S0TSw0AJ4KdmgXzAzX0p5Q==,uk,23,game 3,34.41,,34.41,34.41,,,2022-12-01
2022-12-01,sCKPcG1GIuOo593nRuu1Cw==,uk,25,game 3,135.24,,,135.24,74.31,,2022-12-01
2022-12-01,sQqTFx1o31w2foAIr2LKNw==,uk,32,game 3,13.62,,13.62,13.62,,,2022-12-01
2022-12-01,SwiAKdzn0b+A4XegM5x0Hw==,uk,16,game 3,101.46,,,101.46,84.30,,2022-12-01
2022-12-01,TamEW7rhOwxDSDgAWZHDnQ==,uk,23,game 3,21.6,,,21.6,,-22.08,2022-12-01
2022-12-01,tBFTAZra3r5TkHhDubnYyg==,uk,19,game 3,16.83,,,16.83,,-23.16,2022-12-01
2022-12-01,TQKB6Cvy+PDZswNNa6Y8Yw==,uk,20,game 1,13.14,13.14,,13.14,,,2022-12-01
2022-12-01,UdsILd3VPsla6C2r+wytbA==,uk,31,game 3,31.14,,,31.14,,-27.03,2022-12-01
2022-12-01,UFVjte0RzYKTngAiVvjqPQ==,uk,17,game 3,28.08,,,28.08,0.66,,2022-12-01
2022-12-01,UNcp1RmIObUiGNqLDHjNVw==,uk,16,game 3,57.06,,57.06,57.06,,,2022-12-01
2022-12-01,unoAVprNoepzjDQwQzWj6A==,uk,15,game 3,55.59,,55.59,55.59,,,2022-12-01
2022-12-01,URpBYMANMt6h5bDmQtNfwg==,uk,17,game 3,173.67,,,173.67,122.85,,2022-12-01
2022-12-01,ux4Q9iTbOyaU1c/0SKvF7w==,uk,26,game 3,28.98,,,28.98,,-67.44,2022-12-01
2022-12-01,UYHkNfMIVuVaH82KijZH3Q==,uk,19,game 3,57.06,57.06,,57.06,,,2022-12-01
2022-12-01,V1hFT6jms7MK4yi6EFdt6A==,uk,18,game 3,18.9,,,18.9,,-10.80,2022-12-01
2022-12-01,V7J42heW8l19wiBJ8UpRyw==,ru,25,game 3,110.01,,,110.01,87.72,,2022-12-01
2022-12-01,v9uJC6CIm0KR00+LpWQUBg==,uk,18,game 3,87.24,,,87.24,14.97,,2022-12-01
2022-12-01,va4krMfpHwzELV/AUI7WHQ==,uk,20,game 3,21.87,,21.87,21.87,,,2022-12-01
2022-12-01,VAduzk1Og0uicXfMLD3VbQ==,uk,25,game 3,21.3,,21.3,21.3,,,2022-12-01
2022-12-01,VGEh7S+cxW9PT7H8KNgEGQ==,uk,24,game 3,84.75,,,84.75,,-76.35,2022-12-01
2022-12-01,Vn7Z6/B2x4f/w8R6xVfw5w==,uk,18,game 3,39.39,,39.39,39.39,,,2022-12-01
2022-12-01,VTaIkhD9hJKcnvA6Kw5p9g==,ru,25,game 3,76.80,,,76.80,,-85.14,2022-12-01
2022-12-01,Vtl1tAkN8ajIRaOwKulKyQ==,uk,25,game 3,56.58,,,56.58,34.68,,2022-12-01
2022-12-01,W6fRYNhsTNHQkvkoFEUaVQ==,uk,16,game 3,39.18,,39.18,39.18,,,2022-12-01
2022-12-01,wA+Rd++M6EKUppqQeb+pTw==,uk,20,game 3,22.71,,,22.71,3.78,,2022-12-01
2022-12-01,Wi8qtp9drPDZD0laCPi2Ng==,uk,26,game 3,13.14,,13.14,13.14,,,2022-12-01
2022-12-01,WMcncRFNp4e91e/Y3CwEvQ==,uk,23,game 3,30.90,,,30.90,,-11.70,2022-12-01
2022-12-01,WRx4ye0bvLc4925ketwxzQ==,uk,14,game 3,76.23,,,76.23,25.41,,2022-12-01
2022-12-01,WSQTlRZJRg4Rb+rqe56nJg==,uk,26,game 3,13.98,,,13.98,,-3.69,2022-12-01
2022-12-01,xnLJlU804PSS9tXKmm7gZQ==,ru,21,game 3,20.88,,,20.88,,-24.36,2022-12-01
2022-12-01,+XPKfmhBmI2NdGQ96Iaysg==,uk,38,game 3,46.38,,46.38,46.38,,,2022-12-01
2022-12-01,xSi5UajdkNHXppWOTm6g8w==,uk,20,game 3,90.12,,,90.12,11.64,,2022-12-01
2022-12-01,xt/PY4N2zkZQgtlZ9Cg82w==,ru,24,game 3,55.68,,,55.68,,-34.77,2022-12-01
2022-12-01,xU11jJIA4UIYu7pmqJ4kvg==,uk,25,game 3,18.3,,,18.3,,-10.41,2022-12-01
2022-12-01,xVwGwMaEG1yZydv5VIfEQA==,uk,22,game 3,51.45,,,51.45,17.55,,2022-12-01
2022-12-01,xxq2c4woAI3bLul1xOzwtQ==,uk,23,game 3,17.49,17.49,,17.49,,,2022-12-01
2022-12-01,xZMY1f3dijkAd2lWkkI4Ow==,uk,21,game 3,24.69,24.69,,24.69,,,2022-12-01
2022-12-01,YC2fZQTQXV2UR1/WHDrVqw==,uk,14,game 3,72.42,,,72.42,,-40.80,2022-12-01
2022-12-01,yFNWN0sYyxkSJ+yLRq1WqA==,uk,16,game 3,93.84,,,93.84,,-39.96,2022-12-01
2022-12-01,ymEApWLjh3I9oLJnWIBHFA==,uk,19,game 3,24.09,,24.09,24.09,,,2022-12-01
2022-12-01,ytNOQh7e6qNGQNC0T3RBxw==,ru,26,game 3,16.47,,16.47,16.47,,,2022-12-01
2022-12-01,ZgTMXDOYCQOiAw4VI8H7AA==,uk,25,game 3,12.21,,,12.21,,-7.59,2022-12-01
2022-12-01,ZmjMhgyYl6o8iFq964FEWg==,ru,17,game 3,16.95,,16.95,16.95,,,2022-12-01
2022-12-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,game 3,100.05,,,100.05,,-29.97,2022-12-01
2022-12-01,zPcHw1fZkSGh7nJeVe2QYw==,ru,14,game 3,39.66,,,39.66,7.50,,2022-12-01
2022-12-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,game 3,39.51,,,39.51,19.23,,2022-12-01
2022-12-01,ztW05pPmN1YloSEDlJoJ3g==,uk,20,game 3,32.94,32.94,,32.94,,,2022-12-01
2022-12-01,ZU1vF9G4TjB+iEZ001MU3g==,ru,29,game 3,12.69,,12.69,12.69,,,2022-12-01
2022-12-01,ZxxZ87IcpgSh4lQ/VSIjnA==,uk,22,game 3,50.70,,,50.70,,-12.51,2022-12-01
